term	corpus_freq	category
ףאנא	2	final_midword
ףהא	2	final_midword
ףלנא	2	final_midword
פךגב	2	final_midword
פךד	2	final_midword
פץגב	2	final_midword
פרןגא	2	final_midword
פרןגד	2	final_midword
פרסימןים	2	final_midword
ץו	2	final_midword
צוךר	2	final_midword
צלםדמ	2	final_midword
צנםגא	2	final_midword
צרףגד	2	final_midword
צרףגה	2	final_midword
קדםאלהי	2	final_midword
קדםגא	2	final_midword
קדםעמא	2	final_midword
קדמךה	2	final_midword
קודםב	2	final_midword
קווץגא	2	final_midword
קולףא	2	final_midword
קטןגז	2	final_midword
קטןו	2	final_midword
קטףגב	2	final_midword
קידושיןב	2	final_midword
קיףלחדא	2	final_midword
קיצםד	2	final_midword
קלןגד	2	final_midword
קלףגב	2	final_midword
קםב	2	final_midword
קמץגב	2	final_midword
קףגג	2	final_midword
קףגטז	2	final_midword
קץגג	2	final_midword
קץגי	2	final_midword
קרבןא	2	final_midword
קרויןרברבן	2	final_midword
קרםגב	2	final_midword
קרםגג	2	final_midword
קרןגב	2	final_midword
קרןל	2	final_midword
רk	2	mixed
ראובןולבני	2	final_midword
ראובןלזרעיתה	2	final_midword
רבעיםב	2	final_midword
רבעיןיממין	2	final_midword
רגליםד	2	final_midword
ריןודכר	2	final_midword
ריןי	2	final_midword
ריןמ	2	final_midword
רםז	2	final_midword
רעךעד	2	final_midword
רץגד	2	final_midword
רקםמד	2	final_midword
שn	2	mixed
שאיןלהם	2	final_midword
שאיןם	2	final_midword
שהםמ	2	final_midword
שויןה	2	final_midword
שוםהו	2	final_midword
שחןגב	2	final_midword
שטףגא	2	final_midword
שטףגב	2	final_midword
שייךם	2	final_midword
שךב	2	final_midword
שךגא	2	final_midword
שךד	2	final_midword
שלמיםג	2	final_midword
שםא	2	final_midword
שםגד	2	final_midword
שםז	2	final_midword
שםיט	2	final_midword
שםכג	2	final_midword
שםכד	2	final_midword
שםכה	2	final_midword
שםל	2	final_midword
שםלג	2	final_midword
שםן	2	final_midword
שםש	2	final_midword
שםשם	2	final_midword
שמעןן	2	final_midword
שמתכסימןת	2	final_midword
שןם	2	final_midword
שנאןאדהכי	2	final_midword
שףגד	2	final_midword
תj	2	mixed
תהליםח	2	final_midword
תהליםטז	2	final_midword
תהליםצא	2	final_midword
תהליםקד	2	final_midword
תוספןת	2	final_midword
תיךוא	2	final_midword
תךג	2	final_midword
תךו	2	final_midword
תךוית	2	final_midword
תםב	2	final_midword
תןגב	2	final_midword
תקךד	2	final_midword
תריןסמכין	2	final_midword
תרךח	2	final_midword
תרךט	2	final_midword
aולחן	1	mixed
aךשו	1	mixed
aמט	1	mixed
aתפה	1	mixed
berlהng	1	mixed
brbאיש	1	mixed
bגד	1	mixed
bהhr	1	mixed
bהנה	1	mixed
bחמן	1	mixed
bטל	1	mixed
bיבאר	1	mixed
bיחקור	1	mixed
bל	1	mixed
bלמשמרת	1	mixed
bלסרוק	1	mixed
bמ	1	mixed
bמי	1	mixed
bעתר	1	mixed
bצ	1	mixed
bראה	1	mixed
cloistreחצר	1	mixed
coursesמלה	1	mixed
cרייתא	1	mixed
dbשל	1	mixed
dcא	1	mixed
ducksולא	1	mixed
esbaneiementאו	1	mixed
feltrק	1	mixed
fדאמר	1	mixed
fדאמרינן	1	mixed
gabbeעל	1	mixed
gxeהגרחק	1	mixed
gוד	1	mixed
gל	1	mixed
gעב	1	mixed
hhאין	1	mixed
hהא	1	mixed
hהושע	1	mixed
hכלו	1	mixed
ignoreכ	1	mixed
ignoreכא	1	mixed
iהריבש	1	mixed
iמוטעמת	1	mixed
iשלא	1	mixed
jjבשוע	1	mixed
jיבת	1	mixed
jשב	1	mixed
jשוב	1	mixed
kצrmend	1	mixed
kצrצs	1	mixed
kצורך	1	mixed
listerineהוא	1	mixed
lצb	1	mixed
lתפילין	1	mixed
markerיריעות	1	mixed
mczצ	1	mixed
milbeאקרית	1	mixed
nדמה	1	mixed
nים	1	mixed
nכוונית	1	mixed
nספרו	1	mixed
nשד	1	mixed
onפניו	1	mixed
perdixי	1	mixed
pטור	1	mixed
pן	1	mixed
pתח	1	mixed
refבענין	1	mixed
refוראה	1	mixed
rל	1	mixed
smallהגהה	1	mixed
smallועל	1	mixed
smallעל	1	mixed
stצhr	1	mixed
sבהנאה	1	mixed
sלאכול	1	mixed
sש	1	mixed
tאלהים	1	mixed
tלא	1	mixed
tצrףk	1	mixed
uע	1	mixed
vוהמה	1	mixed
vזרם	1	mixed
vמכביים	1	mixed
vנה	1	mixed
wהלכה	1	mixed
wכל	1	mixed
wמאלו	1	mixed
wרויה	1	mixed
xאה	1	mixed
xאל	1	mixed
xוף	1	mixed
xי	1	mixed
xעי	1	mixed
xפי	1	mixed
xפרים	1	mixed
xתאוותיו	1	mixed
zכר	1	mixed
אaר	1	mixed
אih	1	mixed
אjר	1	mixed
אk	1	mixed
אl	1	mixed
אmakoth	1	mixed
אnת	1	mixed
אo	1	mixed
אp	1	mixed
אr	1	mixed
אuר	1	mixed
אxחcד	1	mixed
אzחzד	1	mixed
אאאאאא	1	repeat_letter
אאאאאאא	1	repeat_letter
אאאאאאאאאאאא	1	repeat_letter
אאאאאאאאאאאאאאאא	1	repeat_letter
אאהכןך	1	final_midword
אאהןשאאא	1	final_midword
אאןלכף	1	final_midword
אבהתךוא	1	final_midword
אבהתכוןביומא	1	final_midword
אבוךו	1	final_midword
אבותםבנים	1	final_midword
אביךלעולם	1	final_midword
אבימלךעל	1	final_midword
אבינעםמ	1	final_midword
אבלםאש	1	final_midword
אבןמה	1	final_midword
אבןשאינו	1	final_midword
אבןתקומה	1	final_midword
אבניםכ	1	final_midword
אבעבעיןסגי	1	final_midword
אברהםהם	1	final_midword
אברהםשנעשה	1	final_midword
אבריםוקופים	1	final_midword
אדםבריא	1	final_midword
אדםגא	1	final_midword
אדםד	1	final_midword
אדםהבאת	1	final_midword
אדםהדירה	1	final_midword
אדםהוה	1	final_midword
אדםומה	1	final_midword
אדםחיוד	1	final_midword
אדםיד	1	final_midword
אדםלכרע	1	final_midword
אדםלמחזי	1	final_midword
אדםלמימר	1	final_midword
אדםמעט	1	final_midword
אדםנפ	1	final_midword
אדםעפרא	1	final_midword
אהרןבספר	1	final_midword
אהרןברכו	1	final_midword
אוt	1	mixed
אולוףו	1	final_midword
אומדיןכמה	1	final_midword
אומיןסי	1	final_midword
אומריםאין	1	final_midword
אומריםעישהיתה	1	final_midword
אומריםשלא	1	final_midword
אונןד	1	final_midword
אונסיםילא	1	final_midword
אונסימןן	1	final_midword
אוסיףעוד	1	final_midword
אותםזבחישלמים	1	final_midword
אותםשנים	1	final_midword
אותםשראו	1	final_midword
אותןך	1	final_midword
אותןלומר	1	final_midword
אותקבאותוגוןשלה	1	final_midword
אזליןותיבין	1	final_midword
אזלינןתיקו	1	final_midword
אזמןמימרי	1	final_midword
אזנךבזעיר	1	final_midword
אחדיםודעתו	1	final_midword
אחיםך	1	final_midword
אחךי	1	final_midword
אחןרים	1	final_midword
אחרוןבלבד	1	final_midword
אחרוןלית	1	final_midword
אחריהםדתקון	1	final_midword
אחריכםאותם	1	final_midword
אחריםאכ	1	final_midword
אחריםי	1	final_midword
אחרינt	1	mixed
אחרןבר	1	final_midword
אחרניןו	1	final_midword
אחרניןוא	1	final_midword
איבהםוהוי	1	final_midword
איבריםא	1	final_midword
איבריםב	1	final_midword
אייןמיירער	1	final_midword
איךולמה	1	final_midword
איךיביא	1	final_midword
איךימות	1	final_midword
איךך	1	final_midword
איךמטרא	1	final_midword
איךנאמנת	1	final_midword
איכווןלמרור	1	final_midword
אילןחקלא	1	final_midword
אילןלמיכל	1	final_midword
איםוא	1	final_midword
איםורין	1	final_midword
אימוריםטמא	1	final_midword
איןאשה	1	final_midword
איןבו	1	final_midword
איןדם	1	final_midword
איןזה	1	final_midword
איןט	1	final_midword
איןיחמנן	1	final_midword
איןכאן	1	final_midword
איןכהדא	1	final_midword
איןלה	1	final_midword
איןלהם	1	final_midword
איןלו	1	final_midword
איןלוקין	1	final_midword
איןלחוש	1	final_midword
איןלך	1	final_midword
איןלנו	1	final_midword
איןלשמוח	1	final_midword
איןם	1	final_midword
איןמביא	1	final_midword
איןמן	1	final_midword
איןמקיים	1	final_midword
איןמתקררין	1	final_midword
איןסליק	1	final_midword
איןעכשיו	1	final_midword
איןצריך	1	final_midword
איןקיום	1	final_midword
איןקרבנו	1	final_midword
איןראיה	1	final_midword
איןרשעים	1	final_midword
איןשבועות	1	final_midword
אינוןלעלמא	1	final_midword
איפןך	1	final_midword
איפשיטאx	1	mixed
איצטריךב	1	final_midword
איצטריךמאחת	1	final_midword
איצטריךקרא	1	final_midword
אירוסיןנכנסו	1	final_midword
אךp	1	mixed
אךא	1	final_midword
אךאאדמור	1	final_midword
אךאינו	1	final_midword
אךב	1	final_midword
אךברי	1	final_midword
אךד	1	final_midword
אךו	1	final_midword
אךך	1	final_midword
אךלפז	1	final_midword
אךם	1	final_midword
אךמ	1	final_midword
אךנדר	1	final_midword
אכליןו	1	final_midword
אכןז	1	final_midword
אלאאפילוהאיךנמי	1	final_midword
אלההוןדי	1	final_midword
אלהיךואתה	1	final_midword
אלהיכםשכך	1	final_midword
אלהיםבשמים	1	final_midword
אלהיםואמר	1	final_midword
אלהיםז	1	final_midword
אלהיםיי	1	final_midword
אלהיםלמצר	1	final_midword
אלהיםמ	1	final_midword
אלהיםעבד	1	final_midword
אלהיםעקא	1	final_midword
אלהיםצבא	1	final_midword
אלהיםקר	1	final_midword
אלהיןאנא	1	final_midword
אלהךא	1	final_midword
אלהךולא	1	final_midword
אלהךותחדי	1	final_midword
אלהךלבן	1	final_midword
אלהךלכל	1	final_midword
אלהךלמגנא	1	final_midword
אלהךלמהך	1	final_midword
אלהךלפרעה	1	final_midword
אלהךלתמן	1	final_midword
אלהךמ	1	final_midword
אלהךממצר	1	final_midword
אלהךמן	1	final_midword
אלהךמעל	1	final_midword
אלהךמתרכה	1	final_midword
אלהךנדב	1	final_midword
אלהךעל	1	final_midword
אלהןיתיך	1	final_midword
אלהןלמע	1	final_midword
אלהןעל	1	final_midword
אלוףר	1	final_midword
אליהםאלא	1	final_midword
אלייריןגא	1	final_midword
אליךה	1	final_midword
אליךך	1	final_midword
אליליםף	1	final_midword
אליןאנון	1	final_midword
אליןארי	1	final_midword
אליןדחל	1	final_midword
אליןהיכא	1	final_midword
אליןזרעית	1	final_midword
אליןילידת	1	final_midword
אליןליעקב	1	final_midword
אליןרברבי	1	final_midword
אליניךויימר	1	final_midword
אלםא	1	final_midword
אלףגמלדלתלמד	1	final_midword
אלףואו	1	final_midword
אלףכףפיקוף	1	final_midword
אלףסלעין	1	final_midword
אלףף	1	final_midword
אלפיןבית	1	final_midword
אלקוךו	1	final_midword
אלקיךמ	1	final_midword
אםאז	1	final_midword
אםאיש	1	final_midword
אםאית	1	final_midword
אםאס	1	final_midword
אםב	1	final_midword
אםבר	1	final_midword
אםגב	1	final_midword
אםגד	1	final_midword
אםגו	1	final_midword
אםדכר	1	final_midword
אםה	1	final_midword
אםהביא	1	final_midword
אםונמה	1	final_midword
אםוריו	1	final_midword
אםורים	1	final_midword
אםחורתך	1	final_midword
אםטרטיג	1	final_midword
אםטרטיגים	1	final_midword
אםי	1	final_midword
אםיבא	1	final_midword
אםיה	1	final_midword
אםיהא	1	final_midword
אםיזיל	1	final_midword
אםיכול	1	final_midword
אםילו	1	final_midword
אםיק	1	final_midword
אםירצה	1	final_midword
אםית	1	final_midword
אםכ	1	final_midword
אםלה	1	final_midword
אםלית	1	final_midword
אםלמקרי	1	final_midword
אםלעשות	1	final_midword
אםמ	1	final_midword
אםמכוון	1	final_midword
אםמן	1	final_midword
אםמס	1	final_midword
אםמעשרין	1	final_midword
אםמת	1	final_midword
אםמתיבין	1	final_midword
אםנאנס	1	final_midword
אםנגוי	1	final_midword
אםנסיב	1	final_midword
אםס	1	final_midword
אםסוף	1	final_midword
אםף	1	final_midword
אםפשר	1	final_midword
אםרי	1	final_midword
אםרינן	1	final_midword
אםש	1	final_midword
אםשוויתי	1	final_midword
אםשלענין	1	final_midword
אםתטיב	1	final_midword
אםתר	1	final_midword
אםתשכבון	1	final_midword
אמךא	1	final_midword
אמךבדיל	1	final_midword
אמןבשלשה	1	final_midword
אמןגב	1	final_midword
אמןוכמ	1	final_midword
אמןיעבד	1	final_midword
אמןנתם	1	final_midword
אמןעבד	1	final_midword
אמנםיש	1	final_midword
אמרu	1	mixed
אמריןדרחלין	1	final_midword
אמריןנ	1	final_midword
אמריןעל	1	final_midword
אמרינןאף	1	final_midword
אמרינןביה	1	final_midword
אמרינןבסוגיין	1	final_midword
אמרינןדלא	1	final_midword
אמרינןכמ	1	final_midword
אמרינןכן	1	final_midword
אמרכליןב	1	final_midword
אמרכליןג	1	final_midword
אמרןן	1	final_midword
אמרנןי	1	final_midword
אןב	1	final_midword
אןגד	1	final_midword
אןחוריהם	1	final_midword
אןחרת	1	final_midword
אןך	1	final_midword
אןכל	1	final_midword
אןשששן	1	final_midword
אןתה	1	final_midword
אנוןדקימין	1	final_midword
אנוןמתרעמין	1	final_midword
אנוןעדא	1	final_midword
אנטיויוויסעקצאניסטןוכבר	1	final_midword
אנשיםב	1	final_midword
אסוריןא	1	final_midword
אסימןנטירונג	1	final_midword
אסימןפת	1	final_midword
אסימןק	1	final_midword
אסימןקו	1	final_midword
אסיריןוחמרין	1	final_midword
אסןר	1	final_midword
אסןרין	1	final_midword
אסףכמושגאמר	1	final_midword
אףבהקדש	1	final_midword
אףבמי	1	final_midword
אףבמקום	1	final_midword
אףבעז	1	final_midword
אףבקושי	1	final_midword
אףבשאינו	1	final_midword
אףבשמיני	1	final_midword
אףד	1	final_midword
אףדאינו	1	final_midword
אףדהוי	1	final_midword
אףילו	1	final_midword
אףלמש	1	final_midword
אףמספק	1	final_midword
אףצ	1	final_midword
אףשאינו	1	final_midword
אףשהטעם	1	final_midword
אףשראתה	1	final_midword
אפוטרופסימןן	1	final_midword
אפילךו	1	final_midword
אפיפןם	1	final_midword
אפםס	1	final_midword
אפריוןנמטי	1	final_midword
אפריםים	1	final_midword
אצןם	1	final_midword
אקצןף	1	final_midword
ארבעהימיםוארבעהלילות	1	final_midword
ארבעיםפרסי	1	final_midword
ארבעתןדיין	1	final_midword
ארוםיע	1	final_midword
ארוםמרדו	1	final_midword
ארוןקימא	1	final_midword
ארזןגא	1	final_midword
ארחךואין	1	final_midword
אריןע	1	final_midword
ארךגא	1	final_midword
ארךגה	1	final_midword
ארםבי	1	final_midword
ארםד	1	final_midword
ארםדי	1	final_midword
ארםואת	1	final_midword
ארםוגברא	1	final_midword
ארםוהא	1	final_midword
ארםויתבנא	1	final_midword
ארמןן	1	final_midword
ארןגב	1	final_midword
ארץהית	1	final_midword
ארץשהוציא	1	final_midword
אשכףגא	1	final_midword
אשלםואין	1	final_midword
אשםבית	1	final_midword
אשןגג	1	final_midword
אתווןוכן	1	final_midword
אתווןם	1	final_midword
אתוןן	1	final_midword
אתםא	1	final_midword
אתןלו	1	final_midword
בal	1	mixed
בaluminum	1	mixed
בaד	1	mixed
